"mRNA"	"logFC"	"FDR"	"NT"	"TP"	"Delta"
"TEX14"	"TEX14"	-3.45145754680453	9.1112934901679e-14	2427.74137931034	186.98275862069	8379.24630531032
"PVR"	"PVR"	-3.4391590755443	1.10743886001262e-13	5554.01724137931	397.051724137931	19101.1488014192
"C15orf54"	"C15orf54"	3.43178613377087	1.23861046578062e-13	1018.86206896552	11634.3275862069	3496.51672050096
"CCDC130"	"CCDC130"	-3.42498075664455	1.30386607815515e-13	518.551724137931	37.8448275862069	1776.02967649726
"SNX30"	"SNX30"	3.42664465299035	1.33039379961241e-13	1507.37931034483	14713.8620689655	5165.25325382139
"C9orf66"	"C9orf66"	-3.41326688071035	1.63554296788304e-13	216119.465517241	21822.0862068966	737673.413926823
"MGAT4C"	"MGAT4C"	3.41154380667901	1.67367904400039e-13	4150.94827586207	46062.3103448276	14161.1418823621
"OR7G1"	"OR7G1"	3.41160599055391	1.70294472017582e-13	53.3448275862069	656.741379310345	181.991533358169
"LDB3"	"LDB3"	-3.40796399689617	1.74658333838243e-13	3372.37931034483	255.103448275862	11492.9472735327
"TMEM189-UBE2V1"	"TMEM189-UBE2V1"	3.40290842344831	1.89279878037174e-13	21677.8965517241	212931.189655172	73767.896778503
"MSH2"	"MSH2"	-3.40125847997647	1.9354317510272e-13	8136.48275862069	802.844827586207	27674.280979941
"INF2"	"INF2"	3.3993979635627	1.97620000707121e-13	44979.6724137931	429887.137931034	152903.806805166
"FGB"	"FGB"	-3.39976732391025	1.97620000707121e-13	4963.72413793103	457.724137931034	16875.5071290425
"IFI27L1"	"IFI27L1"	3.39655124407959	2.06188445632358e-13	448.206896551724	4683.01724137931	1522.35769208781
"GJD2"	"GJD2"	3.3903121413781	2.26175574876191e-13	796.241379310345	8212.93103448276	2699.50681574351
"CT45A5"	"CT45A5"	3.38951579376683	2.29575734160939e-13	131.034482758621	1291.39655172414	444.143448838412
"PPIP5K2"	"PPIP5K2"	3.38388683182187	2.47913802111731e-13	5375.70689655172	57562.5344827586	18190.7837789754
"ADRA1B"	"ADRA1B"	3.36989367939429	3.07679109125174e-13	68.4137931034483	691.98275862069	230.547208962699
"TTC28"	"TTC28"	-3.36337683279042	3.38528901098415e-13	2032.94827586207	148.758620689655	6837.57113329571
"SH2D4B"	"SH2D4B"	3.35718128403764	3.71529583024801e-13	9048.48275862069	90014.275862069	30377.3969661787
"CTU2"	"CTU2"	-3.35671209946787	3.72856678024243e-13	205946.775862069	21561.9655172414	691304.034382603
"PIK3CA"	"PIK3CA"	-3.34635801126385	4.45678598272906e-13	576.706896551724	52.3275862068966	1929.86774342697
"LCN15"	"LCN15"	-3.34391149681033	4.5150089017781e-13	111269.913793103	11672.4827586207	372076.743981853
"UPF1"	"UPF1"	-3.34264893238666	4.63204600040879e-13	1969.41379310345	122.965517241379	6583.0589129448
"HSPBP1"	"HSPBP1"	-3.3344304710433	5.32571007554775e-13	658.413793103448	59.2068965517241	2195.43501427934
"FBN2"	"FBN2"	3.33159251592471	5.40503207791713e-13	547.172413793103	5260.13793103448	1822.95551871356
"SOSTDC1"	"SOSTDC1"	-3.33109836202143	5.41549031639076e-13	1103.74137931034	118.189655172414	3676.67110071597
"CDYL2"	"CDYL2"	3.3317340964319	5.41549031639076e-13	97.4655172413793	1078.1724137931	324.729187019475
"FAM49A"	"FAM49A"	3.32778921872703	5.69195580455539e-13	54.7758620689655	540.448275862069	182.282523239582
"RPSAP52"	"RPSAP52"	3.32064743835485	6.30879928786098e-13	38938.1379310345	417089.103448276	129299.827974998
"NBPF1"	"NBPF1"	3.31614124849861	6.78033168077805e-13	57.3620689655172	539.362068965517	190.220722995774
"RRM2B"	"RRM2B"	3.30920361366434	7.47536434145014e-13	73562.8965517241	725734.965517241	243434.603100582
"KCNV2"	"KCNV2"	-3.30734823926373	7.6518772861106e-13	468.293103448276	53.948275862069	1548.808371149
"ATF6"	"ATF6"	-3.30250160909058	8.23612918238922e-13	7553.77586206897	821.362068965517	24946.3569391923
"CRYBA1"	"CRYBA1"	3.30152952428322	8.33118668402903e-13	911.931034482759	9441.25862068966	3010.76723445497
"LRRC18"	"LRRC18"	-3.29642872672608	8.90072742683357e-13	498.586206896552	40.5	1643.55389516319
"WIZ"	"WIZ"	3.28699486050728	1.0315765807517e-12	71.3448275862069	661.396551724138	234.51008159964
"AP1S1"	"AP1S1"	3.28467494877991	1.07543056362804e-12	58.1724137931034	580.379310344828	191.077470296266
"EBAG9"	"EBAG9"	3.2802226736109	1.13980393243567e-12	70618.2586206897	713694.413793103	231643.613098504
"ZNRD1"	"ZNRD1"	-3.27641254539554	1.19739467003214e-12	903.620689655172	73.9827586206897	2960.63416386518
"UBL5"	"UBL5"	3.27307898870928	1.26372849686241e-12	1216.44827586207	12420.6034482759	3981.53129257577
"TOP3B"	"TOP3B"	3.27166423271094	1.28704929242018e-12	1013.96551724138	10083.6724137931	3317.35471596086
"MARK3"	"MARK3"	3.26759996767604	1.37826410821822e-12	64.5689655172414	702.413793103448	210.985549637013
"CCDC38"	"CCDC38"	3.25969103970176	1.53555163571933e-12	13313.6896551724	133073.465517241	43398.5148743355
"KLHL1"	"KLHL1"	-3.25483757773038	1.65407442942697e-12	2062.43103448276	230.741379310345	6712.87803251181
"CLK3"	"CLK3"	3.24832417031325	1.81563372125323e-12	3403.25862068966	36543.8620689655	11054.8872354131
"KLF15"	"KLF15"	3.24509431581555	1.92202295499476e-12	77.2241379310345	814.896551724138	250.599611043756
"GLT8D2"	"GLT8D2"	3.24412301473561	1.92307963072748e-12	2180.72413793103	21431.6551724138	7074.53736465154
"ZNF480"	"ZNF480"	3.24235877193133	1.97104867540995e-12	469.913793103448	4681.25862068965	1523.62910912049
"NINJ1"	"NINJ1"	-3.24048429495239	1.97905110918049e-12	981.068965517241	147.827586206897	3179.13857502381
"SCN2A"	"SCN2A"	3.24151410265985	1.98104457775601e-12	877.051724137931	8364.68965517241	2842.97553255524
"HOXA13"	"HOXA13"	3.23547211655891	2.17338768154956e-12	216.224137931034	2290.63793103448	699.58716920285
"VHLL"	"VHLL"	-3.2306929581058	2.32131142421372e-12	1241655.36206897	163620.620689655	4011407.23463052
"COQ6"	"COQ6"	3.22272368386429	2.6131680692223e-12	8228.12068965517	75258.4482758621	26516.9594202455
"GPR83"	"GPR83"	3.21055977974025	3.13602743952191e-12	2867.89655172414	28126.8620689655	9207.55332142127
"UCN3"	"UCN3"	-3.21021541180291	3.14391853403351e-12	9423.12068965517	1070.39655172414	30250.2472652099
"LMX1A"	"LMX1A"	3.20467103274924	3.40724281429047e-12	7124.43103448276	71267.6551724138	22831.4577610266
"SPPL2B"	"SPPL2B"	-3.20444252005557	3.40790480038231e-12	29511.8620689655	3224.53448275862	94569.0656598084
"UBE2K"	"UBE2K"	3.20339601699707	3.45286628273365e-12	1217.36206896552	13152.8620689655	3899.69280296745
"TMEM89"	"TMEM89"	3.20147623173509	3.53224480734797e-12	789.362068965517	7601.05172413793	2527.12390202634
"TP53"	"TP53"	3.20160961464634	3.53224480734797e-12	163.275862068966	1511.44827586207	522.74556983967
"CNGA4"	"CNGA4"	-3.19961092827909	3.61929249717971e-12	99856.4482758621	12137.3793103448	319501.783162584
"STMN3"	"STMN3"	3.19334572849805	3.96881334952847e-12	4105.84482758621	40568.5344827586	13111.3820420482
"WDR82"	"WDR82"	3.19267176981646	3.99683509976215e-12	3725.62068965517	35222.7413793103	11894.6840009062
"FOXB2"	"FOXB2"	-3.18868176668455	4.23391737099265e-12	16901.3793103448	1961.60344827586	53893.120038716
"POLR3GL"	"POLR3GL"	-3.18791729871731	4.26758725518844e-12	380227.189655172	44063.4827586207	1212132.83534439
"SFXN3"	"SFXN3"	-3.18420047917869	4.50097807932205e-12	29011.1206896552	3638.06896551724	92377.2244015109
"BAMBI"	"BAMBI"	3.18311444452818	4.56207228811884e-12	2639.51724137931	25251.0517241379	8401.88545761567
"BHLHE22"	"BHLHE22"	-3.17976298836347	4.78039238911691e-12	715.637931034483	89.948275862069	2275.55900617246
"PSMG1"	"PSMG1"	3.17593169390861	5.07192278238437e-12	296.362068965517	2446.03448275862	941.225687699916
"C8orf74"	"C8orf74"	-3.17532566925132	5.16894635070488e-12	783.724137931035	85.3793103448276	2488.57937278428
"KLHL4"	"KLHL4"	3.16664017022084	5.78548440049921e-12	993.568965517241	9623.79310344828	3146.27539809166
"ZNF347"	"ZNF347"	3.16623032086634	5.80514442050619e-12	189.431034482759	1635.87931034483	599.782285092388
"CD6"	"CD6"	-3.15311425187964	7.09860224033335e-12	1429.39655172414	150.448275862069	4507.050638829
"FAM84B"	"FAM84B"	3.14727285618773	7.67963422690438e-12	421.068965517241	3819.65517241379	1325.21892575546
"RYR3"	"RYR3"	3.13743688916661	8.87750043165125e-12	3914.34482758621	36646.9655172414	12281.0098589875
"VPS26B"	"VPS26B"	3.13115065286595	9.72741675868031e-12	52250.3793103448	472839.603448276	163603.809290079
"HSPA4"	"HSPA4"	3.12967342360225	9.91957972036997e-12	362.706896551724	3704.22413793103	1135.15413469518
"HESX1"	"HESX1"	3.12865853775832	1.01889820996918e-11	70.1034482758621	706.5	219.329751974575
"ATXN1L"	"ATXN1L"	-3.12082798915154	1.12590310361743e-11	18745.0172413793	2442.98275862069	58499.9744640247
"NCDN"	"NCDN"	3.11752892189781	1.179547477931e-11	2538.93103448276	22557.3103448276	7915.19093070393
"SDHB"	"SDHB"	-3.11320234840494	1.25513623284377e-11	8187.08620689655	993.775862068965	25488.0560059041
"CREG2"	"CREG2"	3.1117311854369	1.28324747855895e-11	239.206896551724	2172.01724137931	744.34755977158
"PIK3R6"	"PIK3R6"	3.10569536322487	1.40454195106718e-11	208.706896551724	1675.51724137931	648.180040893743
"SLC25A36"	"SLC25A36"	3.10592102113261	1.40880158298572e-11	62.6724137931034	589.206896551724	194.655567445121
"KHSRP"	"KHSRP"	-3.09778281332311	1.55876926179678e-11	2458.87931034483	198.327586206897	7617.07406762199
"ARMC8"	"ARMC8"	-3.09555455273056	1.61020673209145e-11	2113.77586206897	263.965517241379	6543.30849327956
"PPP1R14D"	"PPP1R14D"	-3.09476516073368	1.62446427167427e-11	3049.06896551724	344.344827586207	9436.15240715705
"SNORA5C"	"SNORA5C"	-3.09415377452985	1.63723623741926e-11	6058.62068965517	716.724137931035	18746.3040753412
"LRRC32"	"LRRC32"	3.0922193141188	1.67746326494718e-11	180229.948275862	1587184.98275862	557310.527041253
"HIST1H3H"	"HIST1H3H"	-3.08475945480085	1.88282298084394e-11	1839.06896551724	184.793103448276	5673.08537941013
"SMTNL2"	"SMTNL2"	3.0807200359021	1.99169692312114e-11	148.120689655172	1242.98275862069	456.318376352327
"CD3G"	"CD3G"	3.07647733276548	2.10151900916057e-11	1151.37931034483	8015.29310344828	3542.19234969102
"RPAP2"	"RPAP2"	-3.07144501578822	2.22635438086706e-11	503.224137931034	82.6206896551724	1545.6252702726
"KLKP1"	"KLKP1"	-3.07179392516584	2.2458896946447e-11	4455.6724137931	565.155172413793	13686.9074532186
"NFIC"	"NFIC"	3.07072255415034	2.27239431060414e-11	16930.7413793103	141898.948275862	51989.6094119348
"TAB3"	"TAB3"	3.0698487473714	2.29601028607929e-11	2180.12068965517	19111.4827586207	6692.6407682564
"COMTD1"	"COMTD1"	-3.06843220638199	2.30702098800023e-11	503.344827586207	75.5	1544.47947988131
"GDPD2"	"GDPD2"	-3.06624408625727	2.40961622293445e-11	3878.29310344828	523.844827586207	11891.7932932206
"CATSPERB"	"CATSPERB"	-3.06419221949841	2.41152417989056e-11	656.586206896552	55.5344827586207	2011.90634660239
"DARS"	"DARS"	-3.06117450262574	2.57027655672505e-11	1410.48275862069	230.155172413793	4317.73385708287
"TTR"	"TTR"	-3.05704626356835	2.76298032491924e-11	980.793103448276	100.948275862069	2998.32989223016
"IL17B"	"IL17B"	3.05572028620721	2.78427351521063e-11	4591.22413793103	37757.4310344828	14029.4967368001
"SFT2D2"	"SFT2D2"	-3.05129694681518	2.96529978021133e-11	64508.4482758621	8846.6724137931	196834.431267923
"C11orf21"	"C11orf21"	3.05024424999549	3.07079951567844e-11	52.051724137931	469.672413793103	158.770472254076
"VSIG10"	"VSIG10"	3.04852702241046	3.07279797501005e-11	4405.27586206897	38171.7931034483	13429.6025066898
"CYP21A2"	"CYP21A2"	3.04796374082127	3.08716964723357e-11	2035.44827586207	14393.3448275862	6203.97254114476
"RBBP8"	"RBBP8"	-3.04417585926592	3.25884922776285e-11	382387.706896552	49686.4827586207	1164055.42621453
"FAM20A"	"FAM20A"	3.04365635186128	3.27471070295693e-11	141111.137931034	1168341.93103448	429493.811282166
"GNGT1"	"GNGT1"	-3.04360397944556	3.27948442418048e-11	563.724137931035	78.1724137931034	1715.75302951642
"CD9"	"CD9"	-3.03663759011661	3.61672441568316e-11	7894.77586206897	1004.03448275862	23973.5731483039
"SNORA70C"	"SNORA70C"	3.03486239950777	3.70062650460534e-11	5566.81034482759	47233.1724137931	16894.5034007081
"LRRN3"	"LRRN3"	3.03532970410033	3.70701936171224e-11	73.1724137931034	700.827586206897	222.102401106928
"GPX3"	"GPX3"	3.0323947926413	3.82013945188097e-11	653.5	5307.25862068965	1981.66999699109
"IMPAD1"	"IMPAD1"	3.03208361790182	3.8238094345617e-11	5448.43103448276	47860.0344827586	16520.098482923
"C17orf75"	"C17orf75"	3.03087942025231	3.88453281354114e-11	391.258620689655	3323.51724137931	1185.85770144458
"CHST3"	"CHST3"	3.02870081200783	3.99764856827075e-11	1384119.48275862	12626929.0172414	4192083.80134689
"ZMAT4"	"ZMAT4"	3.02507122545118	4.20689944731527e-11	212416.413793103	1517288.25862069	642574.781179049
"GANC"	"GANC"	-3.02272970815195	4.41517853811811e-11	429.775862068966	45.2931034482759	1299.09626612248
"UBR4"	"UBR4"	3.01955813384914	4.53972602117421e-11	38833.9482758621	333861.086206897	117261.364385856
"CRTAC1"	"CRTAC1"	-3.0196590719821	4.53995290172723e-11	1641.98275862069	154.362068965517	4958.22813310716
"COL13A1"	"COL13A1"	-3.01924385471191	4.61352883737916e-11	491.689655172414	36.4310344827586	1484.53096980473
"PIK3CB"	"PIK3CB"	-3.01426659720955	4.87758075681082e-11	3652.5	327.224137931034	11009.6087463079
"DNAJC17"	"DNAJC17"	3.01114743636502	5.08575265690321e-11	6018.75862068965	51968.6896551724	18123.3695907895
"OR2T4"	"OR2T4"	-3.01045236760149	5.14895599805241e-11	1450	188.551724137931	4365.15593302216
"NBEAL1"	"NBEAL1"	3.00967170169495	5.16941534103383e-11	4626.03448275862	38024.8448275862	13922.8450738236
"ZBTB7B"	"ZBTB7B"	-3.00714409952036	5.35298861592932e-11	31875.4482758621	3935.74137931034	95854.0662023251
"PTPN21"	"PTPN21"	-3.00268929705857	5.71705397452206e-11	1019.70689655172	144.5	3061.86298441268
"MAGEA12"	"MAGEA12"	2.99248899505976	6.61539101204404e-11	409.448275862069	3477.89655172414	1225.26945956343
"ZSCAN20"	"ZSCAN20"	-2.98223687580049	7.74870548737457e-11	1274.60344827586	136.120689655172	3801.16940547073
"PPP2R5B"	"PPP2R5B"	-2.97636203654859	8.33334535123983e-11	3513.60344827586	552.98275862069	10457.7559149345
"EMD"	"EMD"	-2.97564956644632	8.45160160090414e-11	464.120689655172	65.7241379310345	1381.06052895118
"PABPC1L"	"PABPC1L"	2.97506198590256	8.45679996724724e-11	895.931034482759	7465.08620689655	2665.45036268001
"TMEM229A"	"TMEM229A"	2.97180161863484	8.82439004706762e-11	420.551724137931	2882.86206896552	1249.79629451278
"METTL1"	"METTL1"	-2.96845292997181	9.12848637445703e-11	553.98275862069	77.7241379310345	1644.47174298145
"EIF2B4"	"EIF2B4"	2.9666002408133	9.4966223195062e-11	1374.15517241379	10040.5344827586	4076.5690653976
"STK39"	"STK39"	-2.96143521004539	1.01629722470444e-10	3298.15517241379	530.431034482759	9767.27285577952
"SLC9A6"	"SLC9A6"	-2.96087904231467	1.02791041893815e-10	6131.58620689655	837.98275862069	18154.8850961457
"ATL1"	"ATL1"	2.95336440326751	1.1433437332949e-10	2941.41379310345	24169.0517241379	8687.06679183178
"CYP11A1"	"CYP11A1"	2.94794347791646	1.23427122643194e-10	7668.74137931035	54894.5517241379	22607.016132966
"SLC10A6"	"SLC10A6"	-2.93769783622288	1.43201701754743e-10	2838	392.913793103448	8337.18645920053
"OR2T29"	"OR2T29"	2.932224144674	1.54473384452721e-10	49625.5344827586	381459.206896552	145513.190402697
"SMC1B"	"SMC1B"	-2.93065684939442	1.57478176820807e-10	494.258620689655	55.7413793103448	1448.50241209638
"DHTKD1"	"DHTKD1"	2.92928623787098	1.60614066210309e-10	332.931034482759	2419.56896551724	975.250297470494
"FCER1A"	"FCER1A"	-2.92631977244913	1.66329834569804e-10	998.068965517241	162.913793103448	2920.66894806095
"MERTK"	"MERTK"	2.92501513819968	1.69970397294084e-10	943.948275862069	7676.3275862069	2761.06299657404
"ANKRD37"	"ANKRD37"	2.92214165945673	1.76792071092874e-10	1038.37931034483	8241.79310344828	3034.29144107657
"CAMK1G"	"CAMK1G"	-2.92256777742076	1.77440147372224e-10	1073.27586206897	112.5	3136.72145076625
"ZNF410"	"ZNF410"	-2.92074134112513	1.79912812884951e-10	453.603448275862	48.6551724137931	1324.85834385622
"BANF2"	"BANF2"	-2.9179007485407	1.86444546535421e-10	124791.310344828	17497.3103448276	364128.657866548
"SSTR5"	"SSTR5"	2.9150095890358	1.93948395317109e-10	152331.172413793	1220760.96551724	444046.828295273
"MAP3K7"	"MAP3K7"	-2.913801607823	2.01168994955333e-10	490.275862068966	52.7758620689655	1428.56659517336
"ELL2"	"ELL2"	-2.9125459123794	2.01343094355058e-10	1809.10344827586	224.051724137931	5269.09685334734
"FRS2"	"FRS2"	-2.91387407784081	2.01881209876183e-10	417.844827586207	51.9827586206897	1217.54721166331
"CD207"	"CD207"	2.90406062302014	2.24754657181052e-10	19892.6379310345	154056.413793103	57769.4265035141
"ITPRIP"	"ITPRIP"	2.90440548713335	2.24754657181052e-10	65.4655172413793	399.844827586207	190.138407493885
"PCYT1B"	"PCYT1B"	-2.90278825640634	2.28166052886915e-10	86532.3620689655	12352.8275862069	251185.124412895
"TSSK2"	"TSSK2"	-2.89993447672887	2.37239793829732e-10	27453.8620689655	4026.08620689655	79614.401133152
"C12orf73"	"C12orf73"	-2.89684682225137	2.49870431878528e-10	962.310344827586	116.103448275862	2787.66566443341
"KDELR2"	"KDELR2"	2.88962359060359	2.7405852825188e-10	66512.8620689655	504668.931034483	192197.135313046
"DDIT4"	"DDIT4"	2.88496195635972	2.93467108467561e-10	85.2586206896552	594.827586206897	245.967877141359
"AKR1C3"	"AKR1C3"	2.88415883606501	2.95226380781119e-10	1061.31034482759	7314.51724137931	3060.98760884169
"ADIG"	"ADIG"	2.88328091277605	2.98202191133881e-10	6659.46551724138	51544.5172413793	19201.1098151523
"CBWD1"	"CBWD1"	2.88169002289421	3.04366037751225e-10	30132.8620689655	231085.879310345	86833.5679853854
"MXD1"	"MXD1"	-2.87897188584396	3.16939757575333e-10	1742.36206896552	208.155172413793	5016.21141151264
"PRKD1"	"PRKD1"	2.87833589534488	3.20311387540596e-10	71.5344827586207	577.258620689655	205.900269479067
"THUMPD2"	"THUMPD2"	2.87600298526595	3.28006774249828e-10	352583.120689655	2637700.94827586	1014030.10765783
"TTTY7"	"TTTY7"	-2.87539000150717	3.30282865098706e-10	21423.5172413793	2932.75862068966	61600.9672729786
"OR10Z1"	"OR10Z1"	2.87506180548848	3.30909577011888e-10	8947.74137931034	69053.3965517241	25725.309485044
"SLC41A3"	"SLC41A3"	2.86448367035946	3.84797959327876e-10	1090.31034482759	8282.13793103448	3123.17617838262
"ST6GALNAC1"	"ST6GALNAC1"	2.8652369496032	3.8891611297891e-10	58.2413793103448	443.206896551724	166.875351995855
"CXCR4"	"CXCR4"	-2.85772847492234	4.21770050259145e-10	36432.2931034483	5516.18965517241	104113.601408441
"MAK16"	"MAK16"	-2.85681555775639	4.27519534059097e-10	812.689655172414	97.0172413793103	2321.70445052423
"PECAM1"	"PECAM1"	-2.8554761009518	4.29556483446342e-10	992.01724137931	99.5	2832.68152449075
"KEL"	"KEL"	2.85321906051219	4.47045849073963e-10	860.431034482759	5232.51724137931	2454.99822784243
"IL9"	"IL9"	-2.8509669434371	4.60380112354116e-10	610630.913793103	87828.7413793103	1740888.54986493
"PDE1A"	"PDE1A"	2.84663409633815	4.89048547235169e-10	1509.06896551724	11099.4310344828	4295.76717096712
"VCP"	"VCP"	-2.84193244084763	5.31504745572876e-10	547.965517241379	63.5689655172414	1557.28097991413
"DYRK1B"	"DYRK1B"	-2.83552684427322	5.70774849359288e-10	8905.39655172414	1416.05172413793	25251.490981312
"CDC42EP4"	"CDC42EP4"	2.83299069943262	5.90658792456481e-10	1602.20689655172	12270.2068965517	4539.03723649784
"SAP130"	"SAP130"	-2.83156344839162	6.0106095080615e-10	59407.1724137931	9305.34482758621	168215.177979196
"OR2M7"	"OR2M7"	2.82893117691474	6.2272309409661e-10	6812.48275862069	51540.8620689655	19272.0448680562
"SLC38A8"	"SLC38A8"	-2.82386593610768	6.67787897111668e-10	2307.55172413793	252.396551724138	6516.21670959964
"PLEKHM1"	"PLEKHM1"	-2.82096231522857	6.95490036718241e-10	3477.15517241379	549.344827586207	9808.92370558141
"ZNF8"	"ZNF8"	2.81717242104583	7.33048153532496e-10	344.741379310345	2395.31034482759	971.195906186402
"TRUB1"	"TRUB1"	-2.81484875426851	7.60396764184961e-10	1168.39655172414	121.465517241379	3288.85957811231
"RET"	"RET"	2.81437142569646	7.73773573489052e-10	58.5862068965517	433.086206896552	164.883346629596
